year	doy	hour	Tair	Tsoil	RH	VPD	Rain	WS	PAR	CO2
2021	16	21	3.3	6.5045	57	332.8426405	0	0	2.565	416.11
2021	16	22	3.2	6.3525	54	353.5513462	0	0	0.4785	416.11
2021	16	23	3	6.2185	55	340.9948485	0	0	2.4045	416.11
2021	17	0	3.066666667	6.0775	48.83333333	389.5620908	0	0	1.949750005	416.11
2021	17	1	2.816666667	5.9575	47	396.4204781	0	0	1.548500005	416.11
2021	17	2	2.55	5.836	49.5	370.621464	0	0	1.84275	416.11
2021	17	3	2.8	5.72	48.16666667	387.2351949	0	0	2.4045	416.11
2021	17	4	2.466666667	5.5745	49.83333333	365.9951712	0	0	0.531999995	416.11
2021	17	5	2.116666667	5.446	50.83333333	349.8477935	0	0	-0.003	416.11
2021	17	6	1.5	5.321	52.16666667	325.6431121	0	0	11.82050001	416.11
2021	17	7	2.733333333	5.1775	48.83333333	380.4468425	0	0	100.256	416.11
2021	17	8	6.8	5.06	33.16666667	660.4353615	0	0	431.3675001	416.11
2021	17	9	8.8	5	24.66666667	853.2560551	0	0.133333333	697.93125	416.11
2021	17	10	9.8	5.0375	21.5	951.1075909	0	0	792.5192499	416.11
2021	17	11	10.35	5.2255	20.33333333	1001.459003	0	0	800.5977501	416.11
2021	17	12	10.53333333	5.4875	19.33333333	1026.519117	0	0	793.7765001	416.11
2021	17	13	9.933333333	5.903	19.16666667	988.1775053	0	0	715.4525001	416.11
2021	17	14	8.916666667	6.4765	20.83333333	903.7771984	0	0	120.1847499	416.11
2021	17	15	8.133333333	6.929	21.66666667	847.997239	0	0.233333333	64.6785	416.11
2021	17	16	6.85	6.9035	27.16666667	722.2051639	0	0.133333333	18.4545	416.11
2021	17	17	5.3	6.558	32.16666667	604.2239709	0	0.033333333	4.491	416.11
2021	17	18	4.516666667	6.2155	37.5	527.0714262	0	0	4.17	416.11
2021	17	19	4.166666667	5.841	38.33333333	507.4246208	0	0	4.999250005	416.11
2021	17	20	4.033333333	5.4665	39.16666667	495.8957508	0	0	2.752250005	416.11
2021	17	21	3.683333333	5.136	42	461.2810003	0	0	3.956000005	416.11
2021	17	22	3.433333333	4.84	44.33333333	434.9735649	0	0	3.902499995	416.11
2021	17	23	3.266666667	4.5575	46.16666667	415.7160378	0	0	3.982749995	416.11
2021	18	0	4.36	4.298	49.2	423.722584	0	0	2.3724	416.11
2021	18	1	4.06	4.0745	47.2	431.2186277	0	0	2.2119	416.11
2021	18	2	3.86	3.949	49.4	407.4727606	0	0	2.1798	416.11
2021	18	3	4.12	3.75	47.4	431.4018635	0	0	2.7897	416.11
2021	18	4	3.8	3.5675	49.4	405.7531923	0	0	0.6069	416.11
2021	18	5	3.56	3.436	49.8	395.785109	0	0	0.8958	416.11
2021	18	6	2.76	3.315	51.2	363.5384474	0	0	11.9061	416.11
2021	18	7	4.08	3.221	47.6	428.5543156	0	0	95.1414	416.11
2021	18	8	8	3.185	33.4	714.464038	0	0	409.6893	416.11
2021	18	9	9.78	3.246	26.2	892.9627008	0	0.16	679.9392	416.11
2021	18	10	10.56	3.4795	23.2	979.0543246	0	0	819.7347	416.11
2021	18	11	11.4	3.829	21.4	1059.549985	0	0	840.054	416.11
2021	18	12	11.52	4.1055	20	1087.026884	0	0	787.8273	416.11
2021	18	13	10.98	4.7095	19.8	1051.397934	0	0	705.1377	416.11
2021	18	14	9.98	5.6225	21	968.7911132	0	0	121.5276	416.11
2021	18	15	9.16	6.24	21.8	907.5336039	0	0.28	64.3254	416.11
2021	18	16	7.78	6.4	29	750.3283136	0	0.16	20.0274	416.11
2021	18	17	6.16	6.2795	33.2	631.6062894	0	0.04	5.2293	416.11
2021	18	18	5.38	6.044	37.6	558.9305467	0	0	4.5873	416.11
2021	18	19	4.84	5.781	38	534.8220473	0	0	5.133	416.11
2021	18	20	4.76	5.52	38.6	526.6919969	0	0	3.5922	416.11
2021	18	21	4.34	5.2925	41.2	489.7626315	0	0	4.2663	416.11
2021	18	22	4.12	5.074	43.2	465.8484001	0	0	4.4589	416.11
2021	18	23	3.94	4.867	44.6	448.6475047	0	0	4.3947	416.11
2021	19	0	5.525	4.67	47.25	477.2820744	0	0	2.244	416.11
2021	19	1	5.175	4.493	44.25	492.2861518	0	0	2.565	416.11
2021	19	2	5	4.339	46.25	468.8671412	0	0	2.244	416.11
2021	19	3	5.325	4.175	43.75	501.9185653	0	0	3.086625	416.11
2021	19	4	4.95	4.0425	46.25	467.2332059	0	0	1.080375	416.11
2021	19	5	4.775	4	46	463.7006636	0	0	1.240875	416.11
2021	19	6	4.025	3.904	46.25	437.8976091	0	0	12.556125	416.11
2021	19	7	5.35	3.805	43.75	502.7927947	0	0	89.355375	416.11
2021	19	8	9.275	3.8	33	783.607891	0	0	452.36625	416.11
2021	19	9	11.025	3.936	27.5	953.3004631	0	0.2	668.680125	416.11
2021	19	10	11.85	4.191	24.5	1048.507257	0	0	804.34275	416.11
2021	19	11	12.725	4.5975	22.75	1136.378133	0	0	825.7695	416.11
2021	19	12	12.875	5.046	21.5	1166.170828	0	0	780.548625	416.11
2021	19	13	12.25	5.664	21.75	1115.729999	0	0	718.716	416.11
2021	19	14	11.125	6.402	22.5	1025.837534	0	0	121.856625	416.11
2021	19	15	10.25	7.015	23.75	952.1233207	0	0.35	63.7155	416.11
2021	19	16	8.825	7.2	30.25	791.3543608	0	0.2	21.183	416.11
2021	19	17	7.1	7.141	35.5	650.649328	0	0.05	6.376875	416.11
2021	19	18	6.175	6.9345	40	567.899673	0	0	5.2935	416.11
2021	19	19	5.625	6.6175	40.5	542.1093001	0	0	6.096	416.11
2021	19	20	5.525	6.429	41	533.8320832	0	0	3.808875	416.11
2021	19	21	4.925	6.2565	45.25	475.0956692	0	0	5.333625	416.11
2021	19	22	4.675	6.145	47.5	447.677016	0	0	5.012625	416.11
2021	19	23	4.475	6.0595	50	420.4274199	0	0	5.815125	416.11
2021	20	0	7.033333333	6	53.66666667	465.2579581	0	0	3.795500005	416.11
2021	20	1	6.566666667	6	52.33333333	463.5275863	0	0	3.581499995	416.11
2021	20	2	6.533333333	6.0185	51.66666667	468.93196	0	0	3.207	416.11
2021	20	3	6.8	6.0975	50.33333333	490.7973509	0	0	4.491	416.11
2021	20	4	6.466666667	6.1	51.33333333	470.0006222	0	0	2.244	416.11
2021	20	5	6.2	6.15	52.33333333	451.9450862	0	0	1.334499995	416.11
2021	20	6	5.6	6.205	51	445.6684567	0	0	11.92749999	416.11
2021	20	7	6.8	6.2975	50.33333333	490.7973509	0	0	75.432	416.11
2021	20	8	10.9	6.396	39	795.4483891	0	0	422.9679999	416.11
2021	20	9	12.7	6.5415	33	983.9823961	0	0.266666667	620.9715	416.11
2021	20	10	13.43333333	6.8185	29	1093.938574	0	0	743.5400001	416.11
2021	20	11	14.23333333	7.1615	26.66666667	1190.179652	0	0	762.693	416.11
2021	20	12	14.13333333	7.4875	24.33333333	1220.117035	0	0	721.5515001	416.11
2021	20	13	13.53333333	7.8035	25	1163.123392	0	0	716.3085	416.11
2021	20	14	12.16666667	8.1265	26.33333333	1044.632029	0	0	130.8579999	416.11
2021	20	15	11.4	8.335	27	984.0604189	0	0.466666667	66.17649999	416.11
2021	20	16	10.06666667	8.464	31.66666667	842.8637541	0	0.266666667	21.9855	416.11
2021	20	17	8.1	8.5375	37.33333333	676.860866	0	0.066666667	6.845000005	416.11
2021	20	18	7.533333333	8.6	38.33333333	640.8064999	0	0	5.775	416.11
2021	20	19	6.9	8.6	41.66666667	580.4165559	0	0	6.8985	416.11
2021	20	20	7	8.742	40.33333333	597.7755275	0	0	4.17	416.11
2021	20	21	6.2	8.8075	45	521.4750994	0	0	5.346999995	416.11
2021	20	22	5.666666667	8.8985	51.66666667	441.6447649	0.5	0	5.400500005	416.11
2021	20	23	5.433333333	8.9725	53.33333333	419.5574722	0.1	0	6.042500005	416.11
2021	21	0	4.36	9.041	49.2	423.722584	0.2	0	2.3724	416.11
2021	21	1	4.06	9.126	47.2	431.2186277	0	0	2.2119	416.11
2021	21	2	3.86	9.235	49.4	407.4727606	0	0	2.1798	416.11
2021	21	3	4.12	9.365	47.4	431.4018635	0	0	2.7897	416.11
2021	21	4	3.8	9.5415	49.4	405.7531923	0	0	0.6069	416.11
2021	21	5	3.56	9.6445	49.8	395.785109	0	0	0.8958	416.11
2021	21	6	2.76	9.7475	51.2	363.5384474	0	0	11.9061	416.11
2021	21	7	4.08	9.8425	47.6	428.5543156	0	0	95.1414	416.11
2021	21	8	8	9.9535	33.4	714.464038	0	0	409.6893	416.11
2021	21	9	9.78	10.1025	26.2	892.9627008	0	0.16	679.9392	416.11
2021	21	10	10.56	10.2015	23.2	979.0543246	0	0	819.7347	416.11
2021	21	11	11.4	10.3025	21.4	1059.549985	0	0	840.054	416.11
2021	21	12	11.52	10.456	20	1087.026884	0	0	787.8273	416.11
2021	21	13	10.98	10.6485	19.8	1051.397934	0	0	705.1377	416.11
2021	21	14	9.98	10.7715	21	968.7911132	0	0	121.5276	416.11
2021	21	15	9.16	10.9585	21.8	907.5336039	0	0.28	64.3254	416.11
2021	21	16	7.78	11.138	29	750.3283136	0	0.16	20.0274	416.11
2021	21	17	6.16	11.225	33.2	631.6062894	0	0.04	5.2293	416.11
2021	21	18	5.38	11.3	37.6	558.9305467	0.1	0	4.5873	416.11
2021	21	19	4.84	11.3	38	534.8220473	0.4	0	5.133	416.11
2021	21	20	4.76	11.3	38.6	526.6919969	0	0	3.5922	416.11
2021	21	21	4.34	11.3	41.2	489.7626315	0	0	4.2663	416.11
2021	21	22	4.12	11.3065	43.2	465.8484001	0	0	4.4589	416.11
2021	21	23	3.94	11.4615	44.6	448.6475047	0	0	4.3947	416.11
2021	22	0	5.525	11.5	47.25	477.2820744	0	0	2.244	416.11
2021	22	1	5.175	11.501	44.25	492.2861518	0	0	2.565	416.11
2021	22	2	5	11.5715	46.25	468.8671412	0	0	2.244	416.11
2021	22	3	5.325	11.6	43.75	501.9185653	0	0	3.086625	416.11
2021	22	4	4.95	11.6	46.25	467.2332059	0.1	0	1.080375	416.11
2021	22	5	4.775	11.6	46	463.7006636	0	0	1.240875	416.11
2021	22	6	4.025	11.6	46.25	437.8976091	0	0	12.556125	416.11
2021	22	7	5.35	11.559	43.75	502.7927947	0	0	89.355375	416.11
2021	22	8	9.275	11.5	33	783.607891	0.1	0	452.36625	416.11
2021	22	9	11.025	11.3565	27.5	953.3004631	0	0.2	668.680125	416.11
2021	22	10	11.85	11.3	24.5	1048.507257	0	0	804.34275	416.11
2021	22	11	12.725	11.24	22.75	1136.378133	0.1	0	825.7695	416.11
2021	22	12	12.875	11.2	21.5	1166.170828	0.1	0	780.548625	416.11
2021	22	13	12.25	11.158	21.75	1115.729999	0	0	718.716	416.11
2021	22	14	11.125	11.1	22.5	1025.837534	0	0	121.856625	416.11
2021	22	15	10.25	11.1	23.75	952.1233207	0	0.35	63.7155	416.11
2021	22	16	8.825	11.06	30.25	791.3543608	0	0.2	21.183	416.11
2021	22	17	7.1	10.9585	35.5	650.649328	0.1	0.05	6.376875	416.11
2021	22	18	6.175	10.774	40	567.899673	0.1	0	5.2935	416.11
2021	22	19	5.625	10.6625	40.5	542.1093001	0.4	0	6.096	416.11
2021	22	20	5.525	10.5115	41	533.8320832	0.4	0	3.808875	416.11
2021	22	21	4.925	10.3425	45.25	475.0956692	0.5	0	5.333625	416.11
2021	22	22	4.675	10.244	47.5	447.677016	0.3	0	5.012625	416.11
2021	22	23	4.475	10.1335	50	420.4274199	0.1	0	5.815125	416.11
2021	23	0	7.033333333	9.9815	53.66666667	465.2579581	0.1	0	3.795500005	416.11
2021	23	1	6.566666667	9.8365	52.33333333	463.5275863	0	0	3.581499995	416.11
2021	23	2	6.533333333	9.7485	51.66666667	468.93196	0.1	0	3.207	416.11
2021	23	3	6.8	9.6775	50.33333333	490.7973509	0.1	0	4.491	416.11
2021	23	4	6.466666667	9.6	51.33333333	470.0006222	0	0	2.244	416.11
2021	23	5	6.2	9.5125	52.33333333	451.9450862	0.1	0	1.334499995	416.11
2021	23	6	5.6	9.37	51	445.6684567	0.1	0	11.92749999	416.11
2021	23	7	6.8	9.2935	50.33333333	490.7973509	0	0	75.432	416.11
2021	23	8	10.9	9.201	39	795.4483891	0.1	0	422.9679999	416.11
2021	23	9	12.7	9.1675	33	983.9823961	0	0.266666667	620.9715	416.11
2021	23	10	13.43333333	9.1	29	1093.938574	0.1	0	743.5400001	416.11
2021	23	11	14.23333333	9.1	26.66666667	1190.179652	0	0	762.693	416.11
2021	23	12	14.13333333	9.099	24.33333333	1220.117035	0.2	0	721.5515001	416.11
2021	23	13	13.53333333	9.0535	25	1163.123392	0	0	716.3085	416.11
2021	23	14	12.16666667	9.0015	26.33333333	1044.632029	0	0	130.8579999	416.11
2021	23	15	11.4	9	27	984.0604189	0	0.466666667	66.17649999	416.11
2021	23	16	10.06666667	9	31.66666667	842.8637541	0	0.266666667	21.9855	416.11
2021	23	17	8.1	8.92	37.33333333	676.860866	0	0.066666667	6.845000005	416.11
2021	23	18	7.533333333	8.8685	38.33333333	640.8064999	0	0	5.775	416.11
2021	23	19	6.9	8.7965	41.66666667	580.4165559	0	0	6.8985	416.11
2021	23	20	7	8.6085	40.33333333	597.7755275	0	0	4.17	416.11
2021	23	21	6.2	8.5625	45	521.4750994	0	0	5.346999995	416.11
2021	23	22	5.666666667	8.499	51.66666667	441.6447649	0	0	5.400500005	416.11
2021	23	23	5.433333333	8.4115	53.33333333	419.5574722	0	0	6.042500005	416.11
2021	24	0	7.6	8.369	53.875	481.4949245	0	0	2.778999995	416.11
2021	24	1	7.466666667	8.299	53.125	484.8838704	0	0	2.672000005	416.11
2021	24	2	7.566666667	8.204	73.33333333	277.7376468	0	0	2.297499995	416.11
2021	24	3	7.733333333	8.1625	69.88888889	317.2025609	0	0	4.491	416.11
2021	24	4	7.566666667	8.094	69.11111111	321.7127742	0	0	1.709000005	416.11
2021	24	5	7.566666667	8.001	67.33333333	340.2286173	0	0	2.244	416.11
2021	24	6	7.166666667	7.887	66	344.5498859	0	0	12.62300001	416.11
2021	24	7	8.033333333	7.781	61.66666667	412.1625739	0	0	95.60150001	416.11
2021	24	8	10.83333333	7.7	51	636.1384273	0	0	427.4619999	416.11
2021	24	9	11.73333333	7.7	45	757.9500509	0	0.266666667	636.4329999	416.11
2021	24	10	12.76666667	7.7	40.66666667	875.2038809	0	0	752.1534999	416.11
2021	24	11	13.4	7.7	37.33333333	963.4459772	0	0	773.8745001	416.11
2021	24	12	13.26666667	7.7435	36.33333333	970.3426394	0	0	736.1570001	416.11
2021	24	13	13	7.8	35.33333333	968.5585171	0	0	650.6105001	416.11
2021	24	14	12	7.8	36.66666667	888.2904529	0	0	190.35	416.11
2021	24	15	11.33333333	7.8015	38	832.0927011	0	0.466666667	83.34999999	416.11
2021	24	16	10.36666667	7.8785	41	742.4926777	0	0.266666667	28.29849999	416.11
2021	24	17	9.133333333	7.9	44.66666667	641.0049044	0	0.066666667	5.882000005	416.11
2021	24	18	8.366666667	7.8	48.33333333	568.2584852	0	0	5.346999995	416.11
2021	24	19	7.933333333	7.8	51	523.2747445	0	0	5.775	416.11
2021	24	20	8	7.7675	51.33333333	522.0808286	0	0	3.902499995	416.11
2021	24	21	7.3	7.7015	56	449.981301	0	0	3.635000005	416.11
2021	24	22	6.366666667	7.7	66.33333333	322.9018418	0.1	0	3.849	416.11
2021	24	23	6.266666667	7.7	67.33333333	311.1546782	0	0	5.561000005	416.11
2021	25	0	7.725	7.7	65.66666667	361.4754766	0	0	3.006375	416.11
2021	25	1	7.45	7.749	67	340.9692653	0	0	2.926125	416.11
2021	25	2	7.35	7.8	78.25	223.1969011	0	0	2.32425	416.11
2021	25	3	7.225	7.8	73.41666667	270.4702013	0	0	3.568125	416.11
2021	25	4	7.5	7.8	70.58333333	304.9860954	0	0	1.52175	416.11
2021	25	5	7.95	7.8	67	352.8099684	0	0	1.882875	416.11
2021	25	6	7.5	7.8	67.5	336.9534765	0	0	17.451375	416.11
2021	25	7	8.075	7.8	64	388.1739357	0	0	85.423125	416.11
2021	25	8	10.275	7.79	55.5	556.5951004	0	0	367.62225	416.11
2021	25	9	10.95	7.9	50.5	647.637007	0	0.2	527.921625	416.11
2021	25	10	11.925	8.23	46.75	743.1796815	0	0	617.36025	416.11
2021	25	11	12.475	8.676	43	824.8486785	0	0	634.1325	416.11
2021	25	12	12.425	9.231	41.75	840.1728718	0	0	636.45975	416.11
2021	25	13	12.35	9.782	40.75	850.3935438	0	0	570.414	416.11
2021	25	14	11.5	10.1855	41.75	790.4442171	0	0	204.3135	416.11
2021	25	15	10.85	10.3565	43.25	737.5698728	0	0.35	95.534625	416.11
2021	25	16	10	10.5765	47	650.8201882	0	0.2	30.25125	416.11
2021	25	17	8.975	10.565	49.75	575.9267927	0	0.05	5.494125	416.11
2021	25	18	8.4	10.355	52.25	526.370746	0	0	5.012625	416.11
2021	25	19	8.025	10.2335	53.75	497.0010133	0	0	5.975625	416.11
2021	25	20	8.05	10.109	54	495.1566438	0	0	3.849	416.11
2021	25	21	7.425	9.9075	57.5	438.3765889	0	0	3.568125	416.11
2021	25	22	6.775	9.8015	65	345.2696527	0	0	3.28725	416.11
2021	25	23	6.6	9.7365	68.25	309.4581875	0	0	5.494125	416.11
2021	26	0	6.925	9.7	69.33333333	305.6579097	0	0	3.487875	416.11
2021	26	1	6.8	9.661	70.33333333	293.1608338	0	0	2.96625	416.11
2021	26	2	6.675	9.601	81.25	183.6973005	0	0	2.7255	416.11
2021	26	3	6.4	9.6	78.41666667	207.4856205	0	0	3.12675	416.11
2021	26	4	6.775	9.6	75.83333333	238.4004745	0.2	0	1.84275	416.11
2021	26	5	7.45	9.6	71.5	294.4734564	0.9	0	2.444625	416.11
2021	26	6	7.3	9.6	70.5	301.6920086	0.7	0	14.6025	416.11
2021	26	7	7.3	9.527	69.75	309.3621445	0.1	0	67.366875	416.11
2021	26	8	8.65	9.49	63.5	409.2365004	0.2	0	233.083125	416.11
2021	26	9	8.925	9.3085	61	445.4800678	0	0.2	331.269	416.11
2021	26	10	9.925	9.3	57.5	519.267029	0	0	400.885875	416.11
2021	26	11	10.475	9.3	54.5	576.7579615	0	0	441.29175	416.11
2021	26	12	10.85	9.3	53.25	607.6016133	0	0	458.906625	416.11
2021	26	13	11.175	9.3315	50.75	654.0708423	0	0	443.85975	416.11
2021	26	14	11.3	9.4985	49.5	676.2566905	0	0	254.108625	416.11
2021	26	15	10.5	9.3985	54	584.06977	0	0	102.5565	416.11
2021	26	16	9.35	9.2965	58.25	490.766976	0	0	28.927125	416.11
2021	26	17	8.775	9.1915	58.75	466.4245537	0	0	6.617625	416.11
2021	26	18	8.55	9.095	61	434.3128211	0	0	5.21325	416.11
2021	26	19	8.225	8.991	64.25	389.4317019	0.4	0	5.775	416.11
2021	26	20	7.925	8.89	60	426.9205438	0.1	0	3.849	416.11
2021	26	21	7.675	8.7985	61.66666667	402.213733	0.1	0	3.207	416.11
2021	26	22	7.375	8.6085	63.66666667	373.488702	0	0	2.845875	416.11
2021	26	23	7.225	8.534	66.66666667	339.1475878	0	0	4.611375	416.11
2021	27	0	7.45	8.4765	58.125	432.6693328	0.2	0	3.808875	416.11
2021	27	1	7.4	8.4	60.125	410.5973067	0.1	0	3.44775	416.11
2021	27	2	7.35	8.395	86.66666667	136.8256865	0.1	0	3.247125	416.11
2021	27	3	7.225	8.309	82.22222222	180.8787135	0	0	3.568125	416.11
2021	27	4	7.6	8.3	78.44444444	225.0165983	0	0	2.96625	416.11
2021	27	5	8.35	8.267	73	296.6249708	0	0	4.17	416.11
2021	27	6	8.3	8.2	72.33333333	302.918472	0	0	17.772375	416.11
2021	27	7	8.45	8.199	72.33333333	306.0194502	0	0	79.885875	416.11
2021	27	8	9.975	8.119	67.75	395.3550007	0	0	265.06275	416.11
2021	27	9	10.95	8.1	62.5	490.6340962	0	0	477.123375	416.11
2021	27	10	12.425	8.1	57.75	609.395774	0	0	617.601	416.11
2021	27	11	13.5	8.1525	52.75	731.1782722	0	0	681.520125	416.11
2021	27	12	13.925	8.2545	51.5	771.5578615	0	0	675.5415	416.11
2021	27	13	13.95	8.384	50.5	788.7454922	0	0	420.186	416.11
2021	27	14	13.775	8.4865	48.75	807.3988173	0	0	240.18525	416.11
2021	27	15	12.8	8.5	54.75	668.9253767	0	0	102.275625	416.11
2021	27	16	11.525	8.559	60	543.693355	0	0	30.933375	416.11
2021	27	17	10.775	8.5325	61.25	501.1187066	0	0	5.2935	416.11
2021	27	18	10.175	8.479	65	434.8530079	0	0	5.454	416.11
2021	27	19	9.725	8.3975	68.5	379.7376686	0	0	5.85525	416.11
2021	27	20	9.275	8.2985	67.33333333	382.0575787	0	0	4.491	416.11
2021	27	21	8.975	8.204	69.66666667	347.6573011	0	0	2.886	416.11
2021	27	22	8.6	8.13	56.75	483.2770608	0	0	3.528	416.11
2021	27	23	8.425	8.0425	57.875	465.1524038	0	0	5.2935	416.11
2021	28	0	7.6	7.935	61.28571429	404.1351128	0	0	3.4317	416.11
2021	28	1	7.52	7.8	63.85714286	375.2347115	0	0	3.3033	416.11
2021	28	2	7.38	7.716	86.66666667	137.106994	0	0	2.6613	416.11
2021	28	3	7.34	7.7	82.22222222	182.3093738	0	0	3.207	416.11
2021	28	4	7.68	7.6185	78.44444444	226.2495963	0	0	2.9823	416.11
2021	28	5	8.42	7.6164	73	298.0380646	0.18	0	3.6564	416.11
2021	28	6	8.32	7.589	72.33333333	303.3303312	0.14	0	20.3163	416.11
2021	28	7	8.74	7.5695	72.33333333	312.0939852	0.02	0	92.5413	416.11
2021	28	8	11.08	7.5547	65.6	453.9806312	0.04	0	335.121	416.11
2021	28	9	12.72	7.6097	58	617.6341646	0	0	557.8629	416.11
2021	28	10	13.82	7.426335	52.2	755.2529384	0	0	591.2469	416.11
2021	28	11	14.4	7.700835	51	803.8824552	0	0	667.3239	416.11
2021	28	12	14.72	7.97125	50.4	830.7238811	0	0	725.3607	416.11
2021	28	13	14.68	8.376085	50.6	825.2411895	0	0	382.9179	416.11
2021	28	14	14.46	8.892085	49.8	826.7713218	0	0	253.8759	416.11
2021	28	15	13.48	9.149915	54.4	704.7260892	0	0	104.5146	416.11
2021	28	16	12.14	9.251585	58.6	586.0436175	0	0	32.7711	416.11
2021	28	17	11.34	9.19125	60.6	529.0152348	0	0	5.9997	416.11
2021	28	18	10.78	9.056165	63.4	473.4723196	0	0	5.9034	416.11
2021	28	19	10.34	8.888835	66.2	424.6029599	0.066666667	0	6.0318	416.11
2021	28	20	10	8.723415	59.75	494.2549543	0.016666667	0	5.5503	416.11
2021	28	21	9.56	8.570835	63.5	435.1612442	0.016666667	0	3.7206	416.11
2021	28	22	9.18	8.457665	58.33333333	484.206585	0	0	4.3947	416.11
2021	28	23	8.96	8.375915	59.66666667	461.8012784	0	0	5.2293	416.11
2021	29	0	6.7	8.318085	59	402.3766809	0.033333333	0	2.672000005	416.11
2021	29	1	6.633333333	8.274335	64.66666667	345.1755541	0.016666667	0	2.136999995	416.11
2021	29	2	6.6	8.2275	86.66666667	129.9561942	0.016666667	0	1.815999995	416.11
2021	29	3	6.3	8.202835	82.22222222	169.726201	0	0	2.351000005	416.11
2021	29	4	6.966666667	8.17825	78.44444444	215.4623511	0.033333333	0	1.4415	416.11
2021	29	5	8	8.2764	73	289.647583	0.18	0	2.832500005	416.11
2021	29	6	8	8.249	72.33333333	296.7993752	0.22	0	18.50799999	416.11
2021	29	7	8.1	8.2403	72.33333333	298.8268717	0.14	0	82.0125	416.11
2021	29	8	9.833333333	8.2367	65	425.0103922	0.16	0	285.2589999	416.11
2021	29	9	10.26666667	8.2697	62.66666667	466.6960744	0.04	0	393.4895001	416.11
2021	29	10	11.6	5.3285	58.66666667	564.6116162	0	0	475.2909999	416.11
2021	29	11	12.4	5.57	54.66666667	652.7949905	0	0	531.7869999	416.11
2021	29	12	12.86666667	5.737	54	682.9884571	0	0	550.1375001	416.11
2021	29	13	13.03333333	6.199	52.33333333	715.4956628	0	0	389.9049999	416.11
2021	29	14	13.23333333	7.0815	50	760.3926966	0	0	271.7235	416.11
2021	29	15	12.33333333	7.4755	55.33333333	640.3820691	0	0	107.7459999	416.11
2021	29	16	11	7.493	61.66666667	503.2070867	0	0	29.42199999	416.11
2021	29	17	10.5	7.305	61	495.1895876	0	0	6.149499995	416.11
2021	29	18	10.16666667	6.998	63.66666667	451.1671737	0	0	6.203000005	416.11
2021	29	19	9.8	6.5575	68.33333333	383.6739751	0	0	6.203000005	416.11
2021	29	20	9.433333333	6.213	59.2	482.2987932	0	0	4.758500005	416.11
2021	29	21	9.133333333	5.905	62	440.2081874	0	0	3.420999995	416.11
2021	29	22	8.766666667	5.67	58.5	468.9867803	0	0	3.635000005	416.11
2021	29	23	8.633333333	5.4425	59	459.1715217	0	0	5.346999995	416.11
2021	30	0	7.45	5.2505	58.5	428.7946821	0	0	3.808875	416.11
2021	30	1	7.4	5.085	63.75	373.2702788	0	0	3.44775	416.11
2021	30	2	7.35	4.952	86.66666667	136.8256865	0	0	3.247125	416.11
2021	30	3	7.225	4.824	82.22222222	180.8787135	0	0	3.568125	416.11
2021	30	4	7.6	4.751	78.44444444	225.0165983	0	0	2.96625	416.11
2021	30	5	8.35	4.6495	73	296.6249708	0	0	4.17	416.11
2021	30	6	8.3	4.545	72.33333333	302.918472	0	0	17.772375	416.11
2021	30	7	8.45	4.42	72.33333333	306.0194502	0	0	79.885875	416.11
2021	30	8	9.975	4.3545	67.75	395.3550007	0	0	265.06275	416.11
2021	30	9	10.95	4.5065	62.5	490.6340962	0	0	477.123375	416.11
2021	30	10	12.425	4.9475	57.75	609.395774	0	0	617.601	416.11
2021	30	11	13.5	5.4545	52.75	731.1782722	0	0	681.520125	416.11
2021	30	12	13.925	5.895	51.5	771.5578615	0	0	675.5415	416.11
2021	30	13	13.95	6.6425	50.5	788.7454922	0	0	420.186	416.11
2021	30	14	13.775	7.674	48.75	807.3988173	0	0	240.18525	416.11
2021	30	15	12.8	8.329	54.75	668.9253767	0	0	102.275625	416.11
2021	30	16	11.525	8.502	60	543.693355	0	0	30.933375	416.11
2021	30	17	10.775	8.4535	61.25	501.1187066	0	0	5.2935	416.11
2021	30	18	10.175	8.3175	65	434.8530079	0	0	5.454	416.11
2021	30	19	9.725	8.1585	68.5	379.7376686	0	0	5.85525	416.11
2021	30	20	9.275	8.02	67.33333333	382.0575787	0	0	4.491	416.11
2021	30	21	8.975	7.81	69.66666667	347.6573011	0	0	2.886	416.11
2021	30	22	8.6	7.736	59.8	449.1962507	0	0	3.528	416.11
2021	30	23	8.425	7.7	60.6	435.0624263	0	0	5.2935	416.11
2021	31	0	7.6	7.7	60.8	409.2054426	0	0	3.4317	416.11
2021	31	1	7.52	7.7	64.8	365.4459799	0	0	3.3033	416.11
2021	31	2	7.38	7.7	86.66666667	137.106994	0	0	2.6613	416.11
2021	31	3	7.34	7.7	82.22222222	182.3093738	0	0	3.207	416.11
2021	31	4	7.68	7.7	78.44444444	226.2495963	0	0	2.9823	416.11
2021	31	5	8.42	7.7655	73	298.0380646	0	0	3.6564	416.11
2021	31	6	8.32	7.8	72.33333333	303.3303312	0	0	20.3163	416.11
2021	31	7	8.74	7.9015	72.33333333	312.0939852	0	0	92.5413	416.11
2021	31	8	11.08	8.02	65.6	453.9806312	0	0	335.121	416.11
2021	31	9	12.72	8.2335	58	617.6341646	0	0	557.8629	416.11
2021	31	10	13.82	8.652	52.2	755.2529384	0	0	591.2469	416.11
2021	31	11	14.4	9.052	51	803.8824552	0	0	667.3239	416.11
2021	31	12	14.72	9.41	50.4	830.7238811	0	0	725.3607	416.11
